image,char_edit,char_edit_norm,char_ratio,char_ratio_norm,cer,cac,word_edit,word_ratio,wer,wac
IMG_7476,6,1,0.9608938547486033,0.9940119760479041,0.011904761904761904,0.9880952380952381,2,0.8571428571428572,0.18181818181818182,0.8181818181818181
