image,char_edit,char_edit_norm,char_ratio,char_ratio_norm,cer,cac,word_edit,word_ratio,wer,wac
IMG_8580,456,396,0.21612349914236706,0.24137931034482762,0.8627450980392157,0.13725490196078427,65,0.026666666666666616,0.9848484848484849,0.015151515151515138
