filename,misspelt_word,candidates
IMG_9147_cleaned_ocr.txt,driedgarlic,
IMG_9147_cleaned_ocr.txt,driedgarlic,
IMG_9147_cleaned_ocr.txt,driedgarlic,
IMG_8588_cleaned_ocr.txt,saltpreservative,
IMG_9147_cleaned_ocr.txt,driedgarlic,
IMG_9148_cleaned_ocr.txt,flavouringdriedskimmed,
IMG_8580_cleaned_ocr.txt,chickncno,
IMG_8580_cleaned_ocr.txt,inue,"inge,niue,inure,indue"
IMG_8580_cleaned_ocr.txt,acidifiedcecreaitu,
IMG_8580_cleaned_ocr.txt,rapee,"rape,rupee,rapes,razee,ranee,raped,raper,rappee"
